Order_id,Order_Date,Customer_id,channel_name,Currency _Code,Warehouse_Code,Region_id ,Product_id,Order_ Quantity,Unit _Price,Line_total,Total_Unit_Cost
SO - 000386,2014-07-05,17,Wholesale,USD,AXW291,10,29,6,1025.1,6150.6,779.08
SO - 000387,2014-07-05,11,Wholesale,USD,GUT930,35,8,5,938,4690,572.18
SO - 000388,2014-07-05,159,Distributor,USD,FLR025,64,18,11,1045.2,11497.2,804.8
SO - 000389,2014-07-05,106,Export,USD,GUT930,37,9,9,167.5,1507.5,112.23
SO - 000390,2014-07-05,86,Distributor,USD,FLR025,61,26,5,1721.9,8609.5,1377.52
SO - 000391,2014-07-06,150,Wholesale,USD,GUT930,44,10,8,676.7,5413.6,466.92
SO - 000392,2014-07-06,151,Wholesale,USD,AXW291,30,25,12,167.5,2010,82.08
SO - 000393,2014-07-06,167,Distributor,USD,GUT930,46,4,10,1118.9,11189,895.12
SO - 000394,2014-07-06,10,Distributor,USD,AXW291,5,9,6,1139,6834,933.98
SO - 000395,2014-07-06,99,Wholesale,USD,NXH382,50,2,5,1748.7,8743.5,751.94
SO - 000396,2014-07-06,133,Distributor,USD,NXH382,47,15,11,1728.6,19014.6,1140.88
SO - 000397,2014-07-06,78,Distributor,USD,GUT930,33,14,5,1112.2,5561,500.49
SO - 000398,2014-07-06,49,Distributor,USD,AXW291,11,17,11,2385.2,26237.2,1454.97
SO - 000399,2014-07-06,11,Export,USD,AXW291,15,1,12,221.1,2653.2,172.46
SO - 000400,2014-07-07,7,Wholesale,USD,AXW291,22,10,6,5708.4,34250.4,2682.95
SO - 000401,2014-07-07,103,Wholesale,USD,NXH382,52,3,7,1038.5,7269.5,830.8
SO - 000402,2014-07-07,34,Distributor,USD,AXW291,4,11,7,3993.2,27952.4,3234.49
SO - 000403,2014-07-07,97,Distributor,USD,GUT930,35,25,12,1085.4,13024.8,792.34
SO - 000404,2014-07-07,22,Wholesale,USD,NXH382,50,18,11,3886,42746,2020.72
SO - 000405,2014-07-07,155,Wholesale,USD,NXH382,53,28,6,3986.5,23919,2670.96
SO - 000406,2014-07-07,147,Wholesale,USD,AXW291,22,25,8,1206,9648,988.92
SO - 000407,2014-07-08,39,Export,USD,FLR025,65,16,6,1842.5,11055,1050.23
SO - 000408,2014-07-08,95,Distributor,USD,NXH382,54,18,6,5051.8,30310.8,2930.04
SO - 000409,2014-07-08,107,Distributor,USD,GUT930,45,5,11,1165.8,12823.8,466.32
SO - 000410,2014-07-08,171,Wholesale,USD,FLR025,60,26,11,3966.4,43630.4,2340.18
SO - 000411,2014-07-08,20,Wholesale,USD,NXH382,58,10,9,1802.3,16220.7,1495.91
SO - 000412,2014-07-09,37,Wholesale,USD,AXW291,28,18,8,1105.5,8844,851.24
SO - 000413,2014-07-09,143,Wholesale,USD,AXW291,9,17,9,1889.4,17004.6,1398.16
SO - 000414,2014-07-09,3,Wholesale,USD,FLR025,63,25,6,1018.4,6110.4,661.96
SO - 000415,2014-07-09,50,Wholesale,USD,NXH382,53,22,12,3865.9,46390.8,2822.11
SO - 000416,2014-07-09,6,Wholesale,USD,GUT930,46,20,10,998.3,9983,449.24
SO - 000417,2014-07-09,102,Distributor,USD,AXW291,27,25,6,254.6,1527.6,127.3
SO - 000418,2014-07-09,46,Wholesale,USD,AXW291,2,6,7,703.5,4924.5,316.58
SO - 000419,2014-07-09,32,Wholesale,USD,AXW291,12,16,7,1092.1,7644.7,546.05
SO - 000420,2014-07-09,128,Export,USD,AXW291,11,15,8,1038.5,8308,560.79
SO - 000421,2014-07-09,99,Distributor,USD,GUT930,34,16,12,2398.6,28783.2,1894.89
SO - 000422,2014-07-10,54,Export,USD,AXW291,27,8,6,897.8,5386.8,368.1
SO - 000423,2014-07-10,50,Wholesale,USD,AXW291,8,14,12,5212.6,62551.2,3179.69
SO - 000424,2014-07-10,161,Export,USD,AXW291,19,12,5,254.6,1273,206.23
SO - 000425,2014-07-10,130,Distributor,USD,GUT930,43,29,7,3926.2,27483.4,2120.15
SO - 000426,2014-07-10,140,Wholesale,USD,NXH382,57,15,7,1165.8,8160.6,582.9
SO - 000427,2014-07-10,2,Export,USD,GUT930,33,17,8,3859.2,30873.6,2354.11
SO - 000428,2014-07-10,75,Export,USD,AXW291,13,14,5,167.5,837.5,100.5
SO - 000429,2014-07-10,75,Distributor,USD,NXH382,60,1,9,1681.7,15135.3,891.3
SO - 000430,2014-07-10,59,Export,USD,AXW291,25,13,7,924.6,6472.2,665.71
SO - 000431,2014-07-10,145,Wholesale,USD,AXW291,22,3,9,3966.4,35697.6,3371.44
SO - 000432,2014-07-10,156,Distributor,USD,NXH382,51,19,6,938,5628,450.24
SO - 000433,2014-07-11,96,Distributor,USD,AXW291,15,4,8,1983.2,15865.6,1090.76
SO - 000434,2014-07-11,127,Wholesale,USD,AXW291,30,5,10,2586.2,25862,2094.82
SO - 000435,2014-07-12,119,Export,USD,AXW291,16,13,12,3061.9,36742.8,2051.47
SO - 000436,2014-07-12,98,Export,USD,NXH382,58,3,11,1051.9,11570.9,452.32
SO - 000437,2014-07-12,26,Export,USD,GUT930,41,18,9,261.3,2351.7,104.52
SO - 000438,2014-07-12,67,Wholesale,USD,AXW291,25,21,5,6143.9,30719.5,3071.95
SO - 000439,2014-07-12,104,Distributor,USD,AXW291,26,14,9,2472.3,22250.7,1928.39
SO - 000440,2014-07-12,68,Wholesale,USD,NXH382,57,14,9,3892.7,35034.3,3075.23
SO - 000441,2014-07-12,28,Distributor,USD,GUT930,39,11,10,964.8,9648,492.05
SO - 000442,2014-07-12,13,Export,USD,FLR025,62,21,12,3832.4,45988.8,3104.24
SO - 000443,2014-07-12,105,Distributor,USD,GUT930,35,5,6,964.8,5788.8,781.49
SO - 000444,2014-07-12,67,Wholesale,USD,AXW291,22,1,11,1118.9,12307.9,794.42
SO - 000445,2014-07-12,73,Wholesale,USD,NXH382,58,26,6,180.9,1085.4,74.17
SO - 000446,2014-07-12,150,Wholesale,USD,AXW291,18,1,7,844.2,5909.4,346.12
SO - 000447,2014-07-12,148,Export,USD,AXW291,18,14,6,3490.7,20944.2,1780.26
SO - 000448,2014-07-13,23,Distributor,USD,AXW291,12,24,10,1112.2,11122,778.54
SO - 000449,2014-07-13,163,Wholesale,USD,AXW291,23,25,7,1072,7504,568.16
SO - 000450,2014-07-13,47,Wholesale,USD,AXW291,1,25,7,1078.7,7550.9,906.11
SO - 000451,2014-07-13,2,Wholesale,USD,NXH382,49,5,9,5433.7,48903.3,3857.93
SO - 000452,2014-07-13,120,Distributor,USD,NXH382,56,14,6,3906.1,23436.6,3163.94
SO - 000453,2014-07-13,67,Distributor,USD,AXW291,19,26,5,2458.9,12294.5,2090.07
SO - 000454,2014-07-13,141,Export,USD,NXH382,47,25,8,1112.2,8897.6,856.39
SO - 000455,2014-07-13,162,Export,USD,AXW291,27,13,6,1065.3,6391.8,745.71
SO - 000456,2014-07-13,105,Distributor,USD,NXH382,54,14,7,1862.6,13038.2,1359.7
SO - 000457,2014-07-13,162,Wholesale,USD,NXH382,49,12,9,1822.4,16401.6,1184.56
SO - 000458,2014-07-13,107,Distributor,USD,AXW291,29,6,10,1065.3,10653,575.26
SO - 000459,2014-07-13,84,Wholesale,USD,AXW291,6,25,5,5875.9,29379.5,4289.41
SO - 000460,2014-07-13,47,Wholesale,USD,AXW291,28,16,5,1728.6,8643,708.73
SO - 000461,2014-07-14,27,Distributor,USD,AXW291,23,15,5,3832.4,19162,2452.74
SO - 000462,2014-07-14,75,Wholesale,USD,NXH382,47,18,8,1025.1,8200.8,861.08
SO - 000463,2014-07-14,132,Distributor,USD,AXW291,21,2,10,1815.7,18157,944.16
SO - 000464,2014-07-14,93,Wholesale,USD,NXH382,53,22,5,3839.1,19195.5,1689.2
SO - 000465,2014-07-14,72,Wholesale,USD,AXW291,11,6,5,2425.4,12127,1430.99
SO - 000466,2014-07-14,142,Wholesale,USD,GUT930,40,2,5,3865.9,19329.5,1971.61
SO - 000467,2014-07-14,71,Distributor,USD,FLR025,64,7,8,2653.2,21225.6,1857.24
SO - 000468,2014-07-14,79,Distributor,USD,AXW291,17,28,7,991.6,6941.2,594.96
SO - 000469,2014-07-14,49,Wholesale,USD,FLR025,63,11,8,2512.5,20100,2060.25
SO - 000470,2014-07-15,99,Wholesale,USD,AXW291,8,19,11,2613,28743,1332.63
SO - 000471,2014-07-15,56,Wholesale,USD,FLR025,65,13,7,5721.8,40052.6,3375.86
SO - 000472,2014-07-15,76,Wholesale,USD,GUT930,42,13,12,1768.8,21225.6,831.34
SO - 000473,2014-07-15,63,Export,USD,GUT930,40,11,5,2606.3,13031.5,1251.02
SO - 000474,2014-07-15,80,Export,USD,FLR025,60,5,10,2452.2,24522,1569.41
SO - 000475,2014-07-15,88,Wholesale,USD,GUT930,38,5,12,964.8,11577.6,694.66
SO - 000476,2014-07-16,97,Export,USD,AXW291,17,14,11,1125.6,12381.6,562.8
SO - 000477,2014-07-16,48,Distributor,USD,NXH382,57,18,11,857.6,9433.6,548.86
SO - 000478,2014-07-16,31,Wholesale,USD,AXW291,5,6,9,3906.1,35154.9,1796.81
SO - 000479,2014-07-16,36,Export,USD,AXW291,29,20,5,1078.7,5393.5,506.99
SO - 000480,2014-07-16,17,Wholesale,USD,NXH382,51,17,12,2432.1,29185.2,1264.69
SO - 000481,2014-07-16,165,Wholesale,USD,AXW291,17,18,7,958.1,6706.7,536.54
SO - 000482,2014-07-17,93,Wholesale,USD,AXW291,25,2,6,864.3,5185.8,726.01
SO - 000483,2014-07-17,57,Distributor,USD,AXW291,27,1,12,864.3,10371.6,700.08
SO - 000484,2014-07-17,75,Distributor,USD,GUT930,35,4,5,891.1,4455.5,579.22
SO - 000485,2014-07-17,16,Wholesale,USD,AXW291,18,6,6,3979.8,23878.8,2069.5
SO - 000486,2014-07-17,156,Wholesale,USD,GUT930,39,13,5,837.5,4187.5,469
SO - 000487,2014-07-17,10,Distributor,USD,AXW291,14,17,9,2318.2,20863.8,1738.65
SO - 000488,2014-07-17,9,Wholesale,USD,AXW291,6,8,7,1822.4,12756.8,801.86
SO - 000489,2014-07-17,5,Distributor,USD,NXH382,60,25,6,1165.8,6994.8,664.51
SO - 000490,2014-07-17,159,Wholesale,USD,AXW291,8,26,7,234.5,1641.5,187.6
SO - 000491,2014-07-18,133,Wholesale,USD,GUT930,44,15,11,2452.2,26974.2,1912.72
SO - 000492,2014-07-18,164,Distributor,USD,FLR025,60,13,11,261.3,2874.3,133.26
SO - 000493,2014-07-18,114,Export,USD,AXW291,16,1,10,1031.8,10318,453.99
SO - 000494,2014-07-18,81,Wholesale,USD,FLR025,63,6,8,3082,24656,1849.2
SO - 000495,2014-07-18,20,Wholesale,USD,NXH382,56,4,11,6405.2,70457.2,3138.55
SO - 000496,2014-07-18,19,Distributor,USD,AXW291,30,19,7,1822.4,12756.8,947.65
SO - 000497,2014-07-18,124,Wholesale,USD,GUT930,33,29,11,1279.7,14076.7,1062.15
SO - 000498,2014-07-18,149,Wholesale,USD,NXH382,51,10,5,3932.9,19664.5,2635.04
SO - 000499,2014-07-18,89,Wholesale,USD,NXH382,56,6,9,201,1809,80.4
SO - 000500,2014-07-18,80,Wholesale,USD,AXW291,26,26,9,3946.3,35516.7,2131
SO - 000501,2014-07-19,56,Wholesale,USD,AXW291,13,3,12,1909.5,22914,1317.56
SO - 000502,2014-07-19,49,Distributor,USD,AXW291,22,17,5,2412,12060,1109.52
SO - 000503,2014-07-19,119,Wholesale,USD,AXW291,28,18,12,964.8,11577.6,675.36
SO - 000504,2014-07-19,146,Wholesale,USD,AXW291,11,18,9,1996.6,17969.4,1457.52
SO - 000505,2014-07-19,132,Wholesale,USD,GUT930,41,21,10,1045.2,10452,700.28
SO - 000506,2014-07-19,91,Wholesale,USD,AXW291,7,26,12,3879.3,46551.6,3219.82
SO - 000507,2014-07-19,105,Wholesale,USD,AXW291,14,3,12,5976.4,71716.8,3466.31
SO - 000508,2014-07-19,66,Wholesale,USD,GUT930,46,13,8,2257.9,18063.2,1264.42
SO - 000509,2014-07-20,73,Distributor,USD,GUT930,34,25,10,241.2,2412,154.37
SO - 000510,2014-07-20,156,Distributor,USD,AXW291,13,7,6,1983.2,11899.2,793.28
SO - 000511,2014-07-20,112,Export,USD,FLR025,66,20,6,3919.5,23517,3331.58
SO - 000512,2014-07-20,14,Distributor,USD,GUT930,32,13,9,241.2,2170.8,135.07
SO - 000513,2014-07-20,26,Distributor,USD,AXW291,1,25,11,3946.3,43409.3,2012.61
SO - 000514,2014-07-20,79,Wholesale,USD,AXW291,29,14,7,3966.4,27764.8,3054.13
SO - 000515,2014-07-20,160,Wholesale,USD,AXW291,20,25,7,1829.1,12803.7,1463.28
SO - 000516,2014-07-20,107,Wholesale,USD,NXH382,50,5,12,2733.6,32803.2,1230.12
SO - 000517,2014-07-20,126,Distributor,USD,NXH382,59,23,9,844.2,7597.8,717.57
SO - 000518,2014-07-21,82,Wholesale,USD,NXH382,55,26,6,6231,37386,4922.49
SO - 000519,2014-07-21,168,Distributor,USD,AXW291,12,5,10,1159.1,11591,614.32
SO - 000520,2014-07-21,76,Wholesale,USD,AXW291,8,29,6,3966.4,23798.4,2379.84
SO - 000521,2014-07-21,103,Wholesale,USD,AXW291,1,28,5,1105.5,5527.5,740.69
SO - 000522,2014-07-21,16,Wholesale,USD,AXW291,11,26,8,1125.6,9004.8,731.64
SO - 000523,2014-07-21,110,Distributor,USD,AXW291,25,15,11,897.8,9875.8,709.26
SO - 000524,2014-07-21,15,Wholesale,USD,AXW291,13,19,5,207.7,1038.5,83.08
SO - 000525,2014-07-21,166,Wholesale,USD,FLR025,65,14,10,3959.7,39597,2138.24
SO - 000526,2014-07-22,58,Wholesale,USD,NXH382,58,4,6,1755.4,10532.4,912.81
SO - 000527,2014-07-22,34,Wholesale,USD,GUT930,39,19,7,3001.6,21011.2,1650.88
SO - 000528,2014-07-22,136,Wholesale,USD,NXH382,49,18,7,1031.8,7222.6,464.31
SO - 000529,2014-07-22,169,Export,USD,AXW291,10,26,10,3966.4,39664,2776.48
SO - 000530,2014-07-22,45,Distributor,USD,AXW291,18,13,6,1681.7,10090.2,1126.74
SO - 000531,2014-07-22,135,Wholesale,USD,AXW291,2,2,6,1172.5,7035,809.03
SO - 000532,2014-07-22,41,Distributor,USD,NXH382,55,15,5,716.9,3584.5,473.15
SO - 000533,2014-07-22,51,Wholesale,USD,NXH382,52,2,6,6465.5,38793,3879.3
SO - 000534,2014-07-22,78,Wholesale,USD,NXH382,53,13,11,241.2,2653.2,101.3
SO - 000535,2014-07-22,166,Export,USD,AXW291,22,14,6,1929.6,11577.6,849.02
SO - 000536,2014-07-22,130,Wholesale,USD,AXW291,30,9,12,3953,47436,3280.99
SO - 000537,2014-07-23,151,Distributor,USD,GUT930,37,28,8,2492.4,19939.2,1320.97
SO - 000538,2014-07-23,118,Export,USD,NXH382,54,1,5,241.2,1206,185.72
SO - 000539,2014-07-23,120,Distributor,USD,GUT930,38,19,6,951.4,5708.4,380.56
SO - 000540,2014-07-23,90,Export,USD,AXW291,14,18,10,6217.6,62176,5284.96
SO - 000541,2014-07-23,154,Distributor,USD,AXW291,14,15,6,2351.7,14110.2,1246.4
SO - 000542,2014-07-23,158,Distributor,USD,AXW291,25,1,7,1132.3,7926.1,871.87
SO - 000543,2014-07-23,76,Wholesale,USD,GUT930,38,22,6,1145.7,6874.2,607.22
SO - 000544,2014-07-23,41,Wholesale,USD,AXW291,23,10,6,3725.2,22351.2,2048.86
SO - 000545,2014-07-23,15,Wholesale,USD,GUT930,35,29,11,944.7,10391.7,689.63
SO - 000546,2014-07-23,78,Distributor,USD,AXW291,29,8,9,1219.4,10974.6,560.92
SO - 000547,2014-07-23,96,Wholesale,USD,GUT930,38,13,11,1051.9,11570.9,736.33
SO - 000548,2014-07-23,157,Wholesale,USD,AXW291,4,10,10,207.7,2077,135.01
SO - 000549,2014-07-23,52,Export,USD,GUT930,37,13,8,1862.6,14900.8,1098.93
SO - 000550,2014-07-23,78,Distributor,USD,AXW291,14,6,12,1889.4,22672.8,1152.53
SO - 000551,2014-07-23,161,Wholesale,USD,FLR025,64,17,6,2653.2,15919.2,2016.43
SO - 000552,2014-07-23,159,Wholesale,USD,FLR025,62,21,9,3953,35577,1818.38
SO - 000553,2014-07-23,24,Export,USD,FLR025,66,7,12,227.8,2733.6,191.35
SO - 000554,2014-07-24,99,Distributor,USD,NXH382,56,17,12,3879.3,46551.6,1551.72
SO - 000555,2014-07-24,152,Wholesale,USD,AXW291,28,17,5,1045.2,5226,804.8
SO - 000556,2014-07-24,65,Wholesale,USD,NXH382,54,30,12,5071.9,60862.8,2535.95
SO - 000557,2014-07-24,14,Wholesale,USD,FLR025,66,26,8,241.2,1929.6,144.72
SO - 000558,2014-07-24,167,Distributor,USD,AXW291,18,6,6,2298.1,13788.6,1539.73
SO - 000559,2014-07-24,47,Distributor,USD,AXW291,12,25,12,3845.8,46149.6,1845.98
SO - 000560,2014-07-24,123,Distributor,USD,GUT930,46,25,8,2425.4,19403.2,1042.92
SO - 000561,2014-07-25,125,Wholesale,USD,AXW291,2,13,7,1206,8442,663.3
SO - 000562,2014-07-25,76,Distributor,USD,AXW291,23,18,6,221.1,1326.6,179.09
SO - 000563,2014-07-25,170,Wholesale,USD,GUT930,46,15,9,3825.7,34431.3,2563.22
SO - 000564,2014-07-25,77,Wholesale,USD,AXW291,8,15,5,857.6,4288,394.5
SO - 000565,2014-07-25,40,Distributor,USD,AXW291,8,3,10,3825.7,38257,2563.22
SO - 000566,2014-07-25,168,Wholesale,USD,AXW291,20,29,8,1996.6,15972.8,898.47
SO - 000567,2014-07-25,72,Distributor,USD,AXW291,27,4,8,234.5,1876,121.94
SO - 000568,2014-07-25,56,Wholesale,USD,GUT930,37,17,8,1896.1,15168.8,948.05
SO - 000569,2014-07-26,39,Distributor,USD,AXW291,21,20,5,207.7,1038.5,87.23
SO - 000570,2014-07-26,57,Distributor,USD,AXW291,20,3,11,167.5,1842.5,125.63
SO - 000571,2014-07-26,92,Wholesale,USD,NXH382,54,19,10,3986.5,39865,2591.23
SO - 000572,2014-07-26,108,Wholesale,USD,AXW291,21,23,7,2546,17822,1018.4
SO - 000573,2014-07-26,120,Wholesale,USD,AXW291,25,25,9,864.3,7778.7,380.29
SO - 000574,2014-07-26,20,Export,USD,AXW291,27,14,5,1876,9380,1350.72
SO - 000575,2014-07-26,151,Distributor,USD,NXH382,56,2,7,247.9,1735.3,163.61
SO - 000576,2014-07-26,125,Wholesale,USD,AXW291,28,15,6,5051.8,30310.8,3435.22
SO - 000577,2014-07-26,49,Export,USD,NXH382,48,17,5,1011.7,5058.5,667.72
SO - 000578,2014-07-26,159,Distributor,USD,GUT930,44,2,9,1862.6,16763.4,1247.94
SO - 000579,2014-07-26,2,Export,USD,AXW291,27,13,8,1246.2,9969.6,660.49
SO - 000580,2014-07-27,164,Export,USD,FLR025,63,3,7,1688.4,11818.8,1215.65
SO - 000581,2014-07-27,149,Wholesale,USD,GUT930,43,4,5,5916.1,29580.5,4673.72
SO - 000582,2014-07-27,127,Wholesale,USD,GUT930,35,10,9,5132.2,46189.8,2771.39
SO - 000583,2014-07-27,37,Distributor,USD,AXW291,15,30,8,1118.9,8951.2,839.18
SO - 000584,2014-07-27,109,Export,USD,GUT930,39,18,11,5835.7,64192.7,3968.28
SO - 000585,2014-07-27,35,Wholesale,USD,NXH382,50,7,9,6036.7,54330.3,3139.08
SO - 000586,2014-07-27,130,Distributor,USD,AXW291,31,14,8,1031.8,8254.4,825.44
SO - 000587,2014-07-27,45,Wholesale,USD,FLR025,60,14,10,5956.3,59563,4407.66
SO - 000588,2014-07-27,80,Distributor,USD,AXW291,19,2,6,3932.9,23597.4,2989
SO - 000589,2014-07-27,14,Wholesale,USD,GUT930,45,14,6,5889.3,35335.8,4416.98
SO - 000590,2014-07-27,41,Export,USD,NXH382,59,14,7,2458.9,17212.3,1647.46
SO - 000591,2014-07-27,110,Wholesale,USD,AXW291,19,27,6,3912.8,23476.8,2034.66
SO - 000592,2014-07-28,7,Wholesale,USD,AXW291,25,7,5,5668.2,28341,3570.97
SO - 000593,2014-07-28,85,Wholesale,USD,AXW291,1,4,8,5547.6,44380.8,4216.18
SO - 000594,2014-07-29,137,Export,USD,AXW291,20,15,10,201,2010,96.48
SO - 000595,2014-07-29,157,Wholesale,USD,FLR025,65,12,9,247.9,2231.1,198.32
SO - 000596,2014-07-29,128,Distributor,USD,NXH382,51,15,6,3859.2,23155.2,3125.95
SO - 000597,2014-07-29,29,Wholesale,USD,GUT930,39,13,10,5487.3,54873,3127.76
SO - 000598,2014-07-29,128,Wholesale,USD,GUT930,40,6,11,1809,19899,1157.76
SO - 000599,2014-07-30,62,Export,USD,AXW291,18,2,7,2405.3,16837.1,1731.82
SO - 000600,2014-07-30,126,Wholesale,USD,GUT930,34,19,8,790.6,6324.8,672.01
SO - 000601,2014-07-30,65,Distributor,USD,NXH382,53,13,7,3202.6,22418.2,2177.77
SO - 000602,2014-07-30,153,Wholesale,USD,NXH382,57,16,12,1058.6,12703.2,645.75
SO - 000603,2014-07-30,159,Wholesale,USD,AXW291,7,26,9,1768.8,15919.2,778.27
SO - 000604,2014-07-30,60,Export,USD,GUT930,36,14,7,971.5,6800.5,534.33
SO - 000605,2014-07-30,154,Distributor,USD,AXW291,28,17,5,938,4690,478.38
SO - 000606,2014-07-30,76,Wholesale,USD,AXW291,5,13,9,958.1,8622.9,756.9
SO - 000607,2014-07-30,38,Wholesale,USD,AXW291,30,2,8,3705.1,29640.8,2111.91
SO - 000608,2014-07-31,120,Wholesale,USD,GUT930,47,3,12,1025.1,12301.2,686.82
SO - 000609,2014-07-31,47,Export,USD,GUT930,33,4,6,2592.9,15557.4,1711.31
SO - 000610,2014-07-31,43,Wholesale,USD,AXW291,27,4,11,3865.9,42524.9,3054.06
SO - 000611,2014-07-31,16,Wholesale,USD,FLR025,63,25,6,5634.7,33808.2,4226.03
SO - 000612,2014-07-31,69,Wholesale,USD,FLR025,65,7,10,971.5,9715,621.76
SO - 000613,2014-08-01,74,Distributor,USD,GUT930,40,4,11,1051.9,11570.9,694.25
SO - 000614,2014-08-01,38,Wholesale,USD,GUT930,36,1,5,1051.9,5259.5,683.74
SO - 000615,2014-08-01,21,Export,USD,GUT930,41,21,12,1139,13668,854.25
SO - 000616,2014-08-01,130,Distributor,USD,AXW291,6,25,7,5849.1,40943.7,3041.53
SO - 000617,2014-08-01,54,Export,USD,AXW291,13,15,10,2264.6,22646,1222.88
SO - 000618,2014-08-01,4,Export,USD,AXW291,19,25,9,1125.6,10130.4,889.22
SO - 000619,2014-08-01,101,Distributor,USD,AXW291,2,29,8,1078.7,8629.6,755.09
SO - 000620,2014-08-01,173,Wholesale,USD,AXW291,11,15,11,2405.3,26458.3,1635.6
SO - 000621,2014-08-01,170,Export,USD,AXW291,28,2,7,1072,7504,707.52
SO - 000622,2014-08-02,14,Export,USD,GUT930,37,18,11,5808.9,63897.9,3369.16
SO - 000623,2014-08-02,96,Distributor,USD,GUT930,37,11,8,3926.2,31409.6,1845.31
SO - 000624,2014-08-02,164,Wholesale,USD,NXH382,52,8,11,201,2211,160.8
SO - 000625,2014-08-02,143,Wholesale,USD,AXW291,3,20,5,1882.7,9413.5,1430.85
SO - 000626,2014-08-02,126,Distributor,USD,AXW291,27,13,8,2532.6,20260.8,1089.02
SO - 000627,2014-08-02,57,Wholesale,USD,AXW291,4,13,6,207.7,1246.2,135.01
SO - 000628,2014-08-02,133,Distributor,USD,AXW291,21,5,9,241.2,2170.8,180.9
SO - 000629,2014-08-02,23,Wholesale,USD,GUT930,40,26,7,1152.4,8066.8,507.06
SO - 000630,2014-08-03,117,Wholesale,USD,GUT930,35,4,7,3879.3,27155.1,2288.79
SO - 000631,2014-08-03,9,Wholesale,USD,GUT930,40,13,7,3865.9,27061.3,3170.04
SO - 000632,2014-08-03,16,Distributor,USD,AXW291,22,18,8,1835.8,14686.4,1248.34
SO - 000633,2014-08-03,145,Wholesale,USD,FLR025,61,16,5,234.5,1172.5,180.57
SO - 000634,2014-08-03,129,Wholesale,USD,NXH382,51,23,5,757.1,3785.5,507.26
SO - 000635,2014-08-03,108,Wholesale,USD,GUT930,39,3,10,1005,10050,703.5
SO - 000636,2014-08-04,61,Distributor,USD,AXW291,29,11,10,6391.8,63918,5113.44
SO - 000637,2014-08-04,84,Wholesale,USD,NXH382,49,1,5,2740.3,13701.5,1123.52
SO - 000638,2014-08-04,136,Distributor,USD,AXW291,11,25,5,924.6,4623,536.27
SO - 000639,2014-08-04,136,Distributor,USD,AXW291,4,26,11,1031.8,11349.8,505.58
SO - 000640,2014-08-04,53,Wholesale,USD,AXW291,17,9,12,1098.8,13185.6,769.16
SO - 000641,2014-08-04,101,Wholesale,USD,NXH382,51,5,5,1132.3,5661.5,713.35
SO - 000642,2014-08-04,153,Wholesale,USD,FLR025,63,27,6,2465.6,14793.6,1602.64
SO - 000643,2014-08-04,99,Distributor,USD,AXW291,23,5,7,1005,7035,462.3
SO - 000644,2014-08-05,160,Wholesale,USD,GUT930,46,14,9,1246.2,11215.8,1021.88
SO - 000645,2014-08-05,7,Distributor,USD,NXH382,53,13,5,1025.1,5125.5,809.83
SO - 000646,2014-08-05,145,Distributor,USD,AXW291,3,11,11,1902.8,20930.8,1084.6
SO - 000647,2014-08-05,163,Wholesale,USD,NXH382,53,29,8,3738.6,29908.8,2056.23
SO - 000648,2014-08-05,73,Wholesale,USD,GUT930,32,17,7,1996.6,13976.2,1237.89
SO - 000649,2014-08-05,174,Distributor,USD,AXW291,14,15,6,2331.6,13989.6,1818.65
SO - 000650,2014-08-05,143,Export,USD,GUT930,40,3,5,1078.7,5393.5,701.16
SO - 000651,2014-08-05,108,Distributor,USD,FLR025,60,26,10,1788.9,17889,1216.45
SO - 000652,2014-08-05,111,Wholesale,USD,FLR025,63,1,9,241.2,2170.8,161.6
SO - 000653,2014-08-05,138,Distributor,USD,GUT930,44,25,12,1159.1,13909.2,533.19
SO - 000654,2014-08-05,68,Wholesale,USD,AXW291,1,22,11,1051.9,11570.9,515.43
SO - 000655,2014-08-05,54,Wholesale,USD,GUT930,44,6,7,5969.7,41787.9,3343.03
SO - 000656,2014-08-05,97,Wholesale,USD,FLR025,64,27,11,3919.5,43114.5,2508.48
SO - 000657,2014-08-05,41,Export,USD,AXW291,1,14,10,1118.9,11189,492.32
SO - 000658,2014-08-05,112,Export,USD,FLR025,63,23,5,1118.9,5594.5,570.64
SO - 000659,2014-08-05,6,Wholesale,USD,AXW291,5,13,9,5427,48843,3744.63
SO - 000660,2014-08-05,33,Wholesale,USD,AXW291,20,6,5,3725.2,18626,2570.39
SO - 000661,2014-08-05,27,Wholesale,USD,GUT930,39,18,5,187.6,938,75.04
SO - 000662,2014-08-05,118,Export,USD,NXH382,54,16,5,3999.9,19999.5,3359.92
SO - 000663,2014-08-05,138,Wholesale,USD,AXW291,3,14,11,971.5,10686.5,592.62
SO - 000664,2014-08-05,106,Wholesale,USD,AXW291,4,19,10,1118.9,11189,727.29
SO - 000665,2014-08-06,23,Export,USD,GUT930,38,25,12,864.3,10371.6,501.29
SO - 000666,2014-08-06,55,Wholesale,USD,AXW291,21,2,11,5782.1,63603.1,4394.4
SO - 000667,2014-08-06,75,Wholesale,USD,AXW291,28,4,6,904.5,5427,461.3
SO - 000668,2014-08-06,51,Wholesale,USD,GUT930,34,3,6,247.9,1487.4,158.66
SO - 000669,2014-08-06,92,Export,USD,NXH382,49,2,10,1708.5,17085,1213.04
SO - 000670,2014-08-06,6,Distributor,USD,AXW291,30,16,10,1132.3,11323,702.03
